number,state,created_at,updated_at,fixed_at,dismissed_at,dismissed_by,dismissed_reason,html_url,dependency_manifest,dependency_ecosystem,dependency_name,severity,ghsa_id,cve_id,cvss_score,repo_name,repo_owner,repo_owner_type,repo_owner_isadmin,repo_url,repo_isfork,repo_isprivate
32,open,2024-09-30T12:45:49Z,2024-09-30T12:45:49Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/32,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-qrx8-8545-4wg2,CVE-2021-39148,8.6,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
31,open,2024-09-30T12:45:48Z,2024-09-30T12:45:48Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/31,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-h7v4-7xg3-hxcc,CVE-2021-39147,8.6,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
30,open,2024-09-30T12:45:48Z,2024-09-30T12:45:48Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/30,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-p8pq-r894-fm8f,CVE-2021-39146,8.6,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
29,open,2024-09-30T12:45:48Z,2024-09-30T12:45:48Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/29,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-8jrj-525p-826v,CVE-2021-39145,8.6,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
28,open,2024-09-30T12:45:48Z,2024-09-30T12:45:48Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/28,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-j9h8-phrw-h4fh,CVE-2021-39144,8.6,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
27,open,2024-09-30T12:45:48Z,2024-09-30T12:45:48Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/27,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-g5w6-mrj7-75h2,CVE-2021-39141,8.6,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
26,open,2024-09-30T12:45:48Z,2024-09-30T12:45:48Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/26,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-6wf9-jmg9-vxcc,CVE-2021-39140,6.5,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
25,open,2024-09-30T12:45:48Z,2024-09-30T12:45:48Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/25,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-64xx-cq4q-mf44,CVE-2021-39139,8.6,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
24,open,2024-09-30T12:45:47Z,2024-09-30T12:45:47Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/24,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-7chv-rrw6-w6fc,CVE-2021-29505,7.5,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
23,open,2024-09-30T12:45:47Z,2024-09-30T12:45:47Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/23,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,critical,GHSA-hf23-9pf7-388p,CVE-2019-10173,9.8,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
22,open,2024-09-30T12:45:47Z,2024-09-30T12:45:47Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/22,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-hrcp-8f3q-4w2c,CVE-2021-21351,5.4,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
21,open,2024-09-30T12:45:47Z,2024-09-30T12:45:47Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/21,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-43gc-mjxg-gvrq,CVE-2021-21350,5.3,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
20,open,2024-09-30T12:45:47Z,2024-09-30T12:45:47Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/20,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-f6hm-88x3-mfjv,CVE-2021-21349,6.1,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
19,open,2024-09-30T12:45:47Z,2024-09-30T12:45:47Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/19,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-56p8-3fh9-4cvq,CVE-2021-21348,5.3,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
18,open,2024-09-30T12:45:47Z,2024-09-30T12:45:47Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/18,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-qpfq-ph7r-qv6f,CVE-2021-21347,6.1,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
17,open,2024-09-30T12:45:47Z,2024-09-30T12:45:47Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/17,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-4hrm-m67v-5cxr,CVE-2021-21346,6.1,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
16,open,2024-09-30T12:45:46Z,2024-09-30T12:45:46Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/16,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-hwpc-8xqv-jvj4,CVE-2021-21345,5.8,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
15,open,2024-09-30T12:45:46Z,2024-09-30T12:45:46Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/15,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-59jw-jqf4-3wq3,CVE-2021-21344,5.3,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
14,open,2024-09-30T12:45:46Z,2024-09-30T12:45:46Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/14,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-74cv-f58x-f9wf,CVE-2021-21343,5.3,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
13,open,2024-09-30T12:45:46Z,2024-09-30T12:45:46Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/13,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-2p3x-qw9c-25hh,CVE-2021-21341,7.5,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
12,open,2024-09-30T12:45:46Z,2024-09-30T12:45:46Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/12,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-hvv8-336g-rx3m,CVE-2021-21342,5.3,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
11,open,2024-09-30T12:45:46Z,2024-09-30T12:45:46Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/11,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-4cch-wxpw-8p28,CVE-2020-26258,7.7,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
10,open,2024-09-30T12:45:46Z,2024-09-30T12:45:46Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/10,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,medium,GHSA-jfvx-7wrx-43fh,CVE-2020-26259,6.8,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
9,open,2024-09-30T12:45:45Z,2024-09-30T12:45:45Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/9,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-mw36-7c6c-q4q2,CVE-2020-26217,8.1,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
8,open,2024-09-30T12:45:45Z,2024-09-30T12:45:45Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/8,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-rgh3-987h-wpmw,CVE-2016-3674,7.5,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
7,open,2024-09-30T12:45:45Z,2024-09-30T12:45:45Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/7,webgoat/webgoat-lessons/pom.xml,maven,com.thoughtworks.xstream:xstream,high,GHSA-7hwc-46rm-65jh,CVE-2017-7957,7.5,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
6,open,2024-09-30T12:45:45Z,2024-09-30T12:45:45Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/6,example-ghas-express-app/package-lock.json,npm,send,medium,GHSA-m6fv-jmcg-4jfg,CVE-2024-43799,5.0,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
5,open,2024-09-30T12:45:45Z,2024-09-30T12:45:45Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/5,example-ghas-express-app/package-lock.json,npm,serve-static,medium,GHSA-cm22-4g7w-348p,CVE-2024-43800,5.0,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
4,open,2024-09-30T12:45:45Z,2024-09-30T12:45:45Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/4,example-ghas-express-app/package-lock.json,npm,express,medium,GHSA-qw6h-vgh9-j6wx,CVE-2024-43796,5.0,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
3,open,2024-09-30T12:45:44Z,2024-09-30T12:45:44Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/3,example-ghas-express-app/package-lock.json,npm,body-parser,high,GHSA-qwcr-r2fm-qrc7,CVE-2024-45590,7.5,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
2,open,2024-09-30T12:45:44Z,2024-09-30T12:45:44Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/2,example-ghas-express-app/package-lock.json,npm,path-to-regexp,high,GHSA-9wv6-86v2-598j,CVE-2024-45296,7.5,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
1,open,2024-09-30T12:45:44Z,2024-09-30T12:45:44Z,,,,,https://github.com/ctcampbellcom/monorepo/security/dependabot/1,example-ghas-express-app/package-lock.json,npm,express,medium,GHSA-rv95-896h-c2vc,CVE-2024-29041,6.1,ctcampbellcom/monorepo,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/monorepo,False,True
41,open,2024-09-29T05:25:19Z,2024-09-29T05:25:19Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/41,frontend/pnpm-lock.yaml,npm,rollup,high,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.4,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
9,open,2024-09-28T01:32:53Z,2024-09-28T01:32:53Z,,,,,https://github.com/ctcampbellcom/testing-npm-dependabot/security/dependabot/9,package-lock.json,npm,send,medium,GHSA-m6fv-jmcg-4jfg,CVE-2024-43799,5.0,ctcampbellcom/testing-npm-dependabot,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/testing-npm-dependabot,False,True
8,open,2024-09-28T00:43:06Z,2024-09-28T00:43:06Z,,,,,https://github.com/ctcampbellcom/testing-npm-dependabot/security/dependabot/8,package-lock.json,npm,serve-static,medium,GHSA-cm22-4g7w-348p,CVE-2024-43800,5.0,ctcampbellcom/testing-npm-dependabot,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/testing-npm-dependabot,False,True
40,open,2024-09-27T20:08:36Z,2024-09-27T20:08:36Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/40,frontend/pnpm-lock.yaml,npm,send,medium,GHSA-m6fv-jmcg-4jfg,CVE-2024-43799,5.0,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
39,open,2024-09-27T19:19:29Z,2024-09-27T19:19:29Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/39,frontend/pnpm-lock.yaml,npm,serve-static,medium,GHSA-cm22-4g7w-348p,CVE-2024-43800,5.0,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
246,open,2024-09-26T21:56:20Z,2024-09-26T21:56:20Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/246,packages/node/base/package-lock.json,npm,rollup,high,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.4,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
37,open,2024-09-24T05:22:10Z,2024-09-24T05:22:10Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/37,frontend/pnpm-lock.yaml,npm,rollup,high,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.4,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
16,open,2024-09-23T21:35:06Z,2024-09-23T21:35:06Z,,,,,https://github.com/ctcampbellcom/example-ghas-grape-on-rack/security/dependabot/16,Gemfile.lock,rubygems,webrick,high,GHSA-6f62-3596-g6w7,CVE-2024-47220,7.5,ctcampbellcom/example-ghas-grape-on-rack,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-grape-on-rack,True,False
25,open,2024-09-23T21:26:57Z,2024-09-23T21:26:57Z,,,,,https://github.com/ctcampbellcom/example-ghas-ruby/security/dependabot/25,Gemfile.lock,rubygems,webrick,high,GHSA-6f62-3596-g6w7,CVE-2024-47220,7.5,ctcampbellcom/example-ghas-ruby,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-ruby,False,False
7,open,2024-09-22T02:29:22Z,2024-09-22T02:29:22Z,,,,,https://github.com/ctcampbellcom/testing-npm-dependabot/security/dependabot/7,package-lock.json,npm,body-parser,high,GHSA-qwcr-r2fm-qrc7,CVE-2024-45590,7.5,ctcampbellcom/testing-npm-dependabot,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/testing-npm-dependabot,False,True
6,open,2024-09-21T17:25:01Z,2024-09-21T17:25:01Z,,,,,https://github.com/ctcampbellcom/testing-npm-dependabot/security/dependabot/6,package-lock.json,npm,express,medium,GHSA-qw6h-vgh9-j6wx,CVE-2024-43796,5.0,ctcampbellcom/testing-npm-dependabot,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/testing-npm-dependabot,False,True
36,open,2024-09-21T03:30:45Z,2024-09-21T03:30:45Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/36,frontend/pnpm-lock.yaml,npm,express,medium,GHSA-qw6h-vgh9-j6wx,CVE-2024-43796,5.0,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
35,open,2024-09-20T22:15:18Z,2024-09-20T22:15:18Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/35,frontend/pnpm-lock.yaml,npm,body-parser,high,GHSA-qwcr-r2fm-qrc7,CVE-2024-45590,7.5,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
15,open,2024-09-20T14:49:27Z,2024-09-20T14:49:27Z,,,,,https://github.com/ctcampbellcom/example-ghas-grape-on-rack/security/dependabot/15,Gemfile.lock,rubygems,puma,medium,GHSA-9hf4-67fc-4vf4,CVE-2024-45614,5.4,ctcampbellcom/example-ghas-grape-on-rack,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-grape-on-rack,True,False
24,open,2024-09-20T14:49:06Z,2024-09-20T14:49:06Z,,,,,https://github.com/ctcampbellcom/example-ghas-ruby/security/dependabot/24,Gemfile.lock,rubygems,puma,medium,GHSA-9hf4-67fc-4vf4,CVE-2024-45614,5.4,ctcampbellcom/example-ghas-ruby,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-ruby,False,False
34,open,2024-09-19T20:49:44Z,2024-09-19T20:49:44Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/34,frontend/pnpm-lock.yaml,npm,vite,medium,GHSA-64vr-g452-qvp3,CVE-2024-45812,6.4,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
33,open,2024-09-19T20:49:44Z,2024-09-19T20:49:44Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/33,frontend/vue/libraries/simple/package.json,npm,vite,medium,GHSA-64vr-g452-qvp3,CVE-2024-45812,6.4,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
32,open,2024-09-19T20:49:44Z,2024-09-19T20:49:44Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/32,frontend/react/package.json,npm,vite,medium,GHSA-64vr-g452-qvp3,CVE-2024-45812,6.4,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
31,open,2024-09-19T20:49:43Z,2024-09-19T20:49:43Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/31,frontend/vue/package.json,npm,vite,medium,GHSA-64vr-g452-qvp3,CVE-2024-45812,6.4,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
30,open,2024-09-19T20:31:32Z,2024-09-19T20:31:32Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/30,frontend/pnpm-lock.yaml,npm,vite,medium,GHSA-9cwx-2883-4wfx,CVE-2024-45811,5.3,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
29,open,2024-09-19T20:30:32Z,2024-09-19T20:30:32Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/29,frontend/pnpm-lock.yaml,npm,vite,medium,GHSA-64vr-g452-qvp3,CVE-2024-45812,6.4,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
6,open,2024-09-18T08:06:13Z,2024-09-18T08:06:13Z,,,,,https://github.com/ctcampbellcom/example-ghas-express-app/security/dependabot/6,package-lock.json,npm,send,medium,GHSA-m6fv-jmcg-4jfg,CVE-2024-43799,5.0,ctcampbellcom/example-ghas-express-app,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-express-app,False,True
5,open,2024-09-18T08:06:13Z,2024-09-18T08:06:13Z,,,,,https://github.com/ctcampbellcom/example-ghas-express-app/security/dependabot/5,package-lock.json,npm,serve-static,medium,GHSA-cm22-4g7w-348p,CVE-2024-43800,5.0,ctcampbellcom/example-ghas-express-app,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-express-app,False,True
4,open,2024-09-18T08:06:13Z,2024-09-18T08:06:13Z,,,,,https://github.com/ctcampbellcom/example-ghas-express-app/security/dependabot/4,package-lock.json,npm,express,medium,GHSA-qw6h-vgh9-j6wx,CVE-2024-43796,5.0,ctcampbellcom/example-ghas-express-app,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-express-app,False,True
3,open,2024-09-18T08:06:13Z,2024-09-18T08:06:13Z,,,,,https://github.com/ctcampbellcom/example-ghas-express-app/security/dependabot/3,package-lock.json,npm,body-parser,high,GHSA-qwcr-r2fm-qrc7,CVE-2024-45590,7.5,ctcampbellcom/example-ghas-express-app,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-express-app,False,True
2,open,2024-09-18T08:06:13Z,2024-09-18T08:06:13Z,,,,,https://github.com/ctcampbellcom/example-ghas-express-app/security/dependabot/2,package-lock.json,npm,path-to-regexp,high,GHSA-9wv6-86v2-598j,CVE-2024-45296,7.5,ctcampbellcom/example-ghas-express-app,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-express-app,False,True
23,open,2024-09-17T20:52:41Z,2024-09-17T20:52:41Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/23,frontend/pnpm-lock.yaml,npm,vite,medium,GHSA-9cwx-2883-4wfx,CVE-2024-45811,5.3,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
22,open,2024-09-17T20:52:40Z,2024-09-17T20:52:40Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/22,frontend/vue/libraries/simple/package.json,npm,vite,medium,GHSA-9cwx-2883-4wfx,CVE-2024-45811,5.3,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
21,open,2024-09-17T20:52:40Z,2024-09-17T20:52:40Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/21,frontend/react/package.json,npm,vite,medium,GHSA-9cwx-2883-4wfx,CVE-2024-45811,5.3,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
20,open,2024-09-17T20:52:40Z,2024-09-17T20:52:40Z,,,,,https://github.com/ctcampbellcom/bazelbuild-examples/security/dependabot/20,frontend/vue/package.json,npm,vite,medium,GHSA-9cwx-2883-4wfx,CVE-2024-45811,5.3,ctcampbellcom/bazelbuild-examples,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/bazelbuild-examples,True,False
244,open,2024-09-17T15:04:17Z,2024-09-17T15:04:17Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/244,packages/sub/.hidden/requirements.txt,pip,Django,medium,GHSA-7wph-fc4w-wqp2,CVE-2010-4535,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
243,open,2024-09-17T15:04:17Z,2024-09-17T15:04:17Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/243,packages/requirements.txt,pip,Django,medium,GHSA-7wph-fc4w-wqp2,CVE-2010-4535,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
242,open,2024-09-16T23:04:18Z,2024-09-16T23:04:18Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/242,packages/sub/.hidden/requirements.txt,pip,Django,medium,GHSA-x88j-93vc-wpmp,CVE-2011-4136,4.0,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
241,open,2024-09-16T23:04:18Z,2024-09-16T23:04:18Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/241,packages/requirements.txt,pip,Django,medium,GHSA-x88j-93vc-wpmp,CVE-2011-4136,4.0,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
240,open,2024-09-16T22:57:47Z,2024-09-16T22:57:47Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/240,packages/sub/.hidden/requirements.txt,pip,Django,medium,GHSA-fxpg-gg9g-76gj,CVE-2010-3082,6.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
239,open,2024-09-16T22:57:47Z,2024-09-16T22:57:47Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/239,packages/requirements.txt,pip,Django,medium,GHSA-fxpg-gg9g-76gj,CVE-2010-3082,6.1,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
238,open,2024-09-16T22:57:01Z,2024-09-16T22:57:01Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/238,packages/sub/.hidden/requirements.txt,pip,Django,medium,GHSA-fwr5-q9rx-294f,CVE-2010-4534,6.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
237,open,2024-09-16T22:57:00Z,2024-09-16T22:57:00Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/237,packages/requirements.txt,pip,Django,medium,GHSA-fwr5-q9rx-294f,CVE-2010-4534,6.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
236,open,2024-09-16T22:34:46Z,2024-09-16T22:34:46Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/236,packages/sub/.hidden/requirements.txt,pip,Django,high,GHSA-3jqw-crqj-w8qw,CVE-2011-4137,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
235,open,2024-09-16T22:34:46Z,2024-09-16T22:34:46Z,,,,,https://github.com/ctcampbellcom/example-ghas-terragoat/security/dependabot/235,packages/requirements.txt,pip,Django,high,GHSA-3jqw-crqj-w8qw,CVE-2011-4137,7.5,ctcampbellcom/example-ghas-terragoat,ctcampbellcom,Organization,False,https://github.com/ctcampbellcom/example-ghas-terragoat,True,False
